
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/RendererUtils.java,org.jfree.chart.renderer,RendererUtils,254
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/GrayPaintScale.java,org.jfree.chart.renderer,GrayPaintScale,222
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/PaintScale.java,org.jfree.chart.renderer,PaintScale,81
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/DefaultPolarItemRenderer.java,org.jfree.chart.renderer,DefaultPolarItemRenderer,910
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/NotOutlierException.java,org.jfree.chart.renderer,NotOutlierException,61
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/WaferMapRenderer.java,org.jfree.chart.renderer,WaferMapRenderer,378
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/RendererState.java,org.jfree.chart.renderer,RendererState,114
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/LookupPaintScale.java,org.jfree.chart.renderer,LookupPaintScale,379
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/PolarItemRenderer.java,org.jfree.chart.renderer,PolarItemRenderer,206
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/AreaRendererEndType.java,org.jfree.chart.renderer,AreaRendererEndType,63
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/DeviationStepRenderer.java,org.jfree.chart.renderer.xy,DeviationStepRenderer,312
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYBubbleRenderer.java,org.jfree.chart.renderer.xy,XYBubbleRenderer,338
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StackedXYAreaRenderer2.java,org.jfree.chart.renderer.xy,StackedXYAreaRenderer2,530
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYItemRenderer.java,org.jfree.chart.renderer.xy,XYItemRenderer,1492
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy,XYShapeRenderer,607
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYSplineRenderer.java,org.jfree.chart.renderer.xy,XYSplineRenderer,505
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYItemRendererState.java,org.jfree.chart.renderer.xy,XYItemRendererState,198
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java,org.jfree.chart.renderer.xy,StandardXYItemRenderer,1000
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYAreaRenderer.java,org.jfree.chart.renderer.xy,XYAreaRenderer,717
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/HighLowRenderer.java,org.jfree.chart.renderer.xy,HighLowRenderer,487
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StackedXYBarRenderer.java,org.jfree.chart.renderer.xy,StackedXYBarRenderer,407
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/SamplingXYLineRenderer.java,org.jfree.chart.renderer.xy,SamplingXYLineRenderer,365
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYBarPainter.java,org.jfree.chart.renderer.xy,XYBarPainter,86
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYAreaRenderer2.java,org.jfree.chart.renderer.xy,XYAreaRenderer2,423
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYErrorRenderer.java,org.jfree.chart.renderer.xy,XYErrorRenderer,444
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYBarRenderer.java,org.jfree.chart.renderer.xy,XYBarRenderer,1184
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/GradientXYBarPainter.java,org.jfree.chart.renderer.xy,GradientXYBarPainter,372
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/DefaultXYItemRenderer.java,org.jfree.chart.renderer.xy,DefaultXYItemRenderer,58
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/DeviationRenderer.java,org.jfree.chart.renderer.xy,DeviationRenderer,378
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYBlockRenderer.java,org.jfree.chart.renderer.xy,XYBlockRenderer,522
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,org.jfree.chart.renderer.xy,AbstractXYItemRenderer,1645
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StackedXYAreaRenderer.java,org.jfree.chart.renderer.xy,StackedXYAreaRenderer,670
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/WindItemRenderer.java,org.jfree.chart.renderer.xy,WindItemRenderer,187
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYStepAreaRenderer.java,org.jfree.chart.renderer.xy,XYStepAreaRenderer,630
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/CandlestickRenderer.java,org.jfree.chart.renderer.xy,CandlestickRenderer,899
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/YIntervalRenderer.java,org.jfree.chart.renderer.xy,YIntervalRenderer,307
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,org.jfree.chart.renderer.xy,XYLineAndShapeRenderer,1183
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYDotRenderer.java,org.jfree.chart.renderer.xy,XYDotRenderer,368
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/VectorRenderer.java,org.jfree.chart.renderer.xy,VectorRenderer,335
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYStepRenderer.java,org.jfree.chart.renderer.xy,XYStepRenderer,344
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/CyclicXYItemRenderer.java,org.jfree.chart.renderer.xy,CyclicXYItemRenderer,479
